277,the buzz of the crowd is interrupted by a child shouting followed by a police siren and a horn honking
279,a child shouts and adult male speaks and an emergency vehicle siren sounds and the horn blows
293,a baby laughing and the female speech and male shouting
295,crumpling paper noise with female speech
297,a wrapper crinkling and a woman's soft voice
300,several birds chirp with some hissing
302,insects trill in the background while birds chirp and flies buzz
305,a man speaking as a crowd of people laugh and applaud
307,a man speaking followed by a crowd of people laughing then applauding
309,a man speaks and people laugh and clap
313,electronic humming followed by a man speaking and a door closing
314,an electric motor buzzing as a man is talking followed by a door closing
315,clip-clops gallop as the wind blows and thunder cracks
316,a horse clip-clops in a windy rain as thunder cracks in the distance
318,rain falls and distant thunder roars with nearby faint clip-clops of a horse
320,electronic beeping as a man talks and water pouring in the background
321,a series of electronic beeps as a man is talking while water trickles in the background
322,water running softly in the background followed by several shrill beeps and a man speaking
324,water pours a horn honks and a man speaks
325,wind blowing followed by people speaking then a loud burst of thunder
329,a man talking followed by another man laughing as rain falls and thunder roars in the distance
340,a man speaking over an intercom as a helicopter engine runs followed by several gunshots firing
344,a man speaking through an intercom while a helicopter is flying before and after a series of gunshots firing
345,a man talking followed by a goat baaing then a metal gate sliding while ducks quack and wind blows into a microphone
347,a man talking followed by a goat baaing then a metal gate sliding shut as ducks quack and wind blows into a microphone
348,a man talking followed by a goat talking as a metal gate slides shut while ducks quack and wind blows into a microphone
349,a man talking followed by a goat baaing then a metal gate sliding as ducks quack and wind blows into a microphone
351,motorcycle engines running and revving as a man talks in the background
353,several motorcycle engines running and revving as a man talks in the background
354,a motorcycle engine is revving with low speech in the background
355,a vehicle door opening as a crow caws and birds chirp while vehicles drive by in the background
356,birds chirping followed by a car door unlocking and opening
357,a car door opening as a crow caws and birds chirp followed by a vehicle driving by in the background
358,birds chirping and then a door unlocking and then opening
359,a vehicle door opening as birds chirp and vehicles pass by in the background
370,a man talking as a helicopter flies by
372,a helicopter flying as a man talks in the background
374,a helicopter is flying above while a man is talking
377,continuous laughter
381,people scream with a distant hum and splashing waves
382,a muffled motorboat engine running as a group of people are laughing and screaming while water splashes and sprays
383,several people screaming and laughing with a humming engine and splashing waves
392,some light tapping on a computer keyboard and a baby crying
399,a mechanical beeping tone followed by static then the return of the beeping
413,water splashes and wind blows as men speak
416,plastic thumping as a man laughs and a kid talk in the distance as wind blows into a microphone and water is splashing
418,a man giggles as the wind blows and water splashes with people speaking in the background
419,plastic thumping as a man laughs followed by a kid speaking in the distance as water splashes and wind blows into a microphone
420,a group of people laughing followed by a man talking
423,a group of people laughing followed by a man talking
425,a person snoring followed by a man talking
426,a person snoring followed by a man talking
427,snoring followed by male speech
428,a person snoring followed by a man talking
429,snoring is ongoing and an adult male speaks
435,pigeons cooing as air lightly hisses in the background followed by a camera muffling
437,pigeons cooing followed by camera muffling
439,pigeons coo with a distant humming
444,air spraying several times as a machine motor hums in the distance
447,tick-tocking by a clock
455,footsteps shuffling on snow alongside a camera muffling while wind blows into a microphone
457,muffled rustling noise over wind blowing over a microphone
459,wind blows followed by rustling and scraping
460,duck quacking repeatedly
461,a duck quacking
462,a duck quacking
463,l duck quacks in rapid succession
464,a duck quacking
465,tribal drums playing as footsteps shuffle on wet dirt as frogs and crickets chirp in the background
468,bongos play followed by tapping on paper as frogs croak and crickets chirp in the background
473,a rooster cackles and a dog yelps and whimpers followed by a man laughing and then speaking then the dog barks
474,a dog whimpers then a male voice laughs and talks as the dog starts to bark shortly after
481,a man speaks with some humming and birds chirping
490,metal scrapping against a wooden surface followed by sand scrapping then more metal scrapping against wood
491,rapid filing and scraping of wood occurs followed by brushing and a thump
495,a cat meows and a woman speaks
498,a woman talking as a cat meows
499,woman speaking to meowing cat
501,a man is speaking with whistling and rain background noise
502,whistling is ongoing while an adult male speaks and water is pattering in the background
515,a man is speaking followed by a child speaking and then laughter
517,a man speaks and a child speaks followed by laughter
521,a man speaks followed by glass breaking and people laughing
522,a male speaking and the glass shattering followed by a laughter
538,a man speaks followed by burping
555,a woman speaks and continues to do so as a dog starts barking
556,female speaking and a dog barking
557,a woman speaks followed by a dog barking
558,a woman speaks and continues to do so as a dog starts barking
559,a woman is speaking followed by a dog growling and barking
570,an engine running and helicopter propellers spinning
572,a helicopter is in flight with loud blades moving fast
580,a dog barking and growling while plastic rattles and clanks against a hard surface
581,a dog barking and growling as plastic shuffles on a hard surface
582,a dog barks and rustles with some clicking
583,a dog barking and growling as plastic rattles and clanks against a hard surface
585,a helicopter flying followed by wind heavily blowing into a microphone
587,a helicopter flying followed by wind heavily blowing into a microphone
599,a vehicle engine revving several times
600,a man speaks as water flows from a faucet in quick bursts
601,a man speaking as a faucet pours water several times while water drains down a pipe
602,a man speaking followed by a faucet turning on and off while pouring water twice proceeded by water draining down a pipe
603,a man talking as a sink faucet turns on and off twice as water sprays then drains down a pipe
610,burping and then laughing with continuous burping
611,a person burps while people laugh
612,a person burps as people laugh
613,a person burps followed by laughter
616,a rap and hip-hop song starts with a person rapping loudly with random computer generated sounds
617,singing and music with faint gunshots
618,music plays as a man is singing followed by muffled rapid gunshots firing
626,a frog chirping as a woman talks over an intercom and water splashes in the background followed by wood falling on a hard surface
628,a frog croaking as a woman talks through an intercom while water is splashing and wood clanks in the background
629,a frog croaks with speech and thumping noises in the background
630,helicopter blades spinning
632,a toy helicopter flying
633,helicopter rotors are turning 
637,a man talking and plastic clicking as a vehicle engine accelerates
639,a man speaks with a revving engine and clicking that stops
640,a girl burping then laughing followed by a group of girls laughing and talking
641,burping occurs and several young adult females laugh and speak
643,burping and laughing from girls who then speak
646,a man talking followed by a vehicle horn honking then a motorbike accelerating and driving by
648,humming engines with distant horns and revving motorcycles with a man speaking
649,male speech and an engine revving and a honk in the distance
650,a person is sawing wood and music is playing in the background
652,rustling and sanding on wood with distant music playing
653,sawing wood with music playing in the distance
654,wood sawing and metal filing as orchestral music plays in the background
660,a man speaking then a baby crying duck quacking in background and finally a woman speaking
661,a man and a woman talking as an infant cries while a duck quacks in the background
662,people speaking followed by a duck quacking and a child crying
663,duck quacking and man and woman talking while baby cries
664,a child cries and a man and woman speaking with a duck quacking
666,a power tool drilling followed by a man talking then wooden thump followed by a door closing shut
667,a power tool drilling followed by metal clacking then a man talking proceeded by a door closing shut
670,some clicking followed by a sneeze and a man laughing
671,several faint clicks are followed by a person sneezing and coughing
673,someone sneezes through static and then coughs several times in quick succession
674,humming noise then sneezing and coughing
676,a man talking followed by a goat baaing as wind lightly blows into a microphone followed by a crow cawing in the distance
681,water is splashing down into a bathtub
684,water trickling as a machine motor hums followed by water spraying from a shower
687,middle aged man speaks foreign language while water is trickling
690,a woman talking back and forth with a child who is crying
691,an adult female speaks a child cries and speaks the adult female speaks again while the child continues to cry and speak and the adult female speaks once more
692,adult female is speaking and a young child is crying
693,a child speaking with crying and an adult female speaking
695,a man yelling followed by an infant crying then a woman shouting as a crowd of people talk and laugh
696,a man speaks followed by a child speaking and crying with adults speaking and laughing
698,a man speaks followed by a child crying and then a woman speaking
699,a man talks loudly followed by a baby crying and female voice laughing and talking
702,a bicycle peddling on dirt and gravel followed by a man speaking then laughing
707,a fly buzzing and a frog croaking with musical sounds
710,hissing together with an engine chugging
713,a steam engine running on railroad tracks as steam releases and hisses
736,a man speaking and a child yelling with wind blowing
738,a man is speaking with wind background noise and a child speaks
746,speech and then a pop and laughter
750,water running from a flushed toilet
751,a toilet flushing
754,a toilet flushing
758,rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle
760,several gunshots with a click and glass breaking
762,several gunshots followed by a click and glass breaking
763,several gunshots ring out with glass breaking and a few clicks
764,continuous gunfire and shells hitting the ground
767,a man talking followed by plastic clacking then a power tool drilling
769,a man speaking together with intermittent brief drill operating
770,a man is giving a speech while the crowd is chanting and clapping in the background
771,a man speaking on a microphone as a crowd of people chant and clap
774,a man speaking on a microphone as a crowd of people chant and clap while wind blows into a microphone
775,a large explosion and a heartbeat a person speaks
776,a loud burst followed by humming and a heartbeat then a man speaks
777,an explosion and heart beating as instrumental music plays followed by a man talking
779,a loud burst followed by musical notes and a heartbeat followed by a man speaking
785,ducks quacking and chirping followed by a man talking while water trickles
791,a machine is chopping wood
793,crackling with an engine running
799,a vehicle engine accelerating and plastic rattling
801,a duck quacking followed by a man speaking
802,a duck quacks followed by a man talking
803,ducks quack and a man speaks
804,several quacks of a duck are followed by a man speaking
807,a man and woman speak
808,a woman and man speaking
809,man and woman talking
811,a motorboat engine running
815,rubbing and scraping a rough surface
816,continuous scraping and scratching against a surface
823,an emergency vehicle siren blares fives times then changes to a higher pitched siren
825,a person whistling then a man speaking with plastic tapping
826,a man whistles and then speaks loudly while some rustling and banging in the background
835,a vehicle engine running smoothly
842,dogs are barking with wind noise while people are speaking
843,several people talk as a few dogs bark birds chirp and wind rustles
846,several sheep bleat
848,a group of sheep are baaing
851,rain falling with distant humming and a man speaking
852,rain falling as a machine motor runs followed by a man speaking
854,rain falling and male speech
855,birds chirping and bees buzzing
856,birds chirping and bees buzzing
857,the chirping of birds interrupted by a rustling sound and a buzzing fly
858,insects buzzing as wind blows into a microphone and birds chirp in the background
859,a swarm of insects buzzing as birds chirp in the background while wind blows into a microphone
861,children speak and a woman speaks then a baby cries
886,a door slamming shut
893,a man talks while a motor vibrates nearby
900,a male speech and wind and then birds chirping
901,while birds chirp and the wind blows an adult male speaks in the foreground and people talk in the background
902,a man speaking with light wind followed by brief silence then birds chirping 
904,a man talking as another man speaks in the background followed by birds chirping and leaves rustling while wind blows into a microphone
910,a paper is being crumpled
911,plastic and paper crinkling as cardboard clacks against a hard surface
912,some crinkling of cellophane
913,crumpling occurs followed by a thud and then crinkling
914,paper is crinkling and crumpling and thumping occurs
916,a bell sounds the horn
919,a bell sounds its horn
921,a bird cawing followed by an infant crying
924,a bird cawing as an infant is crying
934,helicopter propellers spinning and wind
940,several bursts and explosions with grunting and growling
941,bursts with groans and grunts
953,tires skidding and squealing as a vehicle engine accelerates and revs several times
954,tires squealing and an engine revving
956,paper tearing followed by an electric motor buzzing before more paper tears than crinkles as bells chime proceeded by a toilet flushing
959,an electronic device buzzing followed by paper tearing and then crumpling as a bell rings before a toilet flushes
966,motorcycle starting and taking off
967,plastic clacking followed by a motorbike and a motorcycle engine starting up then accelerating
968,starting a motorcycle
969,a motorcycle engine starts and then revs and accelerates
970,applause and speech followed by a loud high pitched bell and more applause and speech
971,a man and woman speak and people clap and a bell rings
973,an audience applauds and cheers as an adult male speaks a bell and buzzer ring and the adult male speaks again
974,a man and a woman talking followed by a bell ringing as a crowd of people applaud
980,a kid crying as a man and a woman talk followed by a car door opening then closing
982,a baby cries as adults speak with clicking and banging of a car door
983,a kid crying as a man and woman talk while a vehicle door opens then closes
993,two bursts of whistling occur
1005,rain falling and thunder roaring in the distance
1007,rain and thunder
1010,an aircraft engine flying before becoming louder while several rapid gunshots fire
1011,vibrating followed by rapid gunshots with an airplane engine
1014,humming of an engine with rapid gunshots
1020,a motor vehicle is running and vibrating and a high-pitched squeal occurs
1041,several breeds of birds chirping and honking
1042,wind blowing with ducks quacking and birds chirping
1044,birds are chirping ducks are quacking and other bird whistling noises
1048,a male speech and dishes clanking and doors banging
1055,a man speaking as an insect buzzes followed by a woman laughing then another man talking
1057,a man talking as an insect buzzes followed by a woman laughing then a man talking
1058,an adult female speaks an insect buzzes the adult female laughs and then an adult male speaks
1060,several loud burps
1061,loud burping continuously
1063,a man burping then inhaling followed by another burp while wheezing
1064,several loud burps
1066,swiping occurs then a faucet runs and drains
1070,a power tool drilling as music plays followed by someone blows air then plastic clanking and a man speaking
1071,drilling sound with light music in background then a man speaking
1072,a power tool drilling followed by someone blows air then a man talking as rock music plays in the background
1073,a power tool drilling followed by a person blowing air then a man speaking as light rock music plays in the background
1074,drilling with music playing and a man speaks
1075,a man talking followed by another man speaking then a group of people laughing and a man speaking a bit in the background
1076,men speak followed by laughing
1078,a man is speaking followed by another male voice followed by laughter
1079,a man talking then another man talking followed by a group of people laughing then another man talking
1080,a crowd of people talking as ducks quack and a motorboat speeds by in the distance
1085,some child speaking in the distant and a toilet flushing
1093,two men communicating with each other followed by plastic clacking then a power tool drilling as wind softly blows into a microphone
1095,a crowd of people applauding and cheering
1096,a crowd of people applaud and cheer
1097,a crowd of people applauding and cheering
1098,a crowd of people cheering and applauding
1099,a crowd of people shout and give applause
1106,nature sounds with birds chirping and singing
1107,nature sounds with birds chirping
1112,footsteps followed by rapid gunshots and people speaking
1120,typing on a computer keyboard
1123,typing on a computer keyboard
1124,typing on a computer keyboard
1125,small dogs yip and whimper
1126,a group of puppies whimpering as cardboard rustles
1127,several puppies yapping
1129,several puppies whimpering during cardboard scratching and rattling
1146,a low slow scream then a crash then birds chirping and men speaking
1148,groaning followed by a bang and breaking glass followed by men speaking with seagulls cawing in the distance
1149,a person screaming followed glass crashing then two men communicating with each other as seagulls squawk in the distance
1154,a goat vocalizing and male speech
1157,several church bells ringing
1159,chiming of loud bells
1160,a man speaking as plastic is clanking followed by a door hatch opening and plastic tumbling with a vehicle engine revving in the background
1166,rain falls soft and steadily and a person closes a car door and walks away through leaves
1167,rain falling followed by fabric rustling and footsteps shuffling then a vehicle door opening and closing as plastic crinkles
1168,rain falling followed by footsteps walking on grass then a vehicle door opening then closing
1174,rattling of an engine with wind blowing and a horn honking
1182,an adult male speaks a cat caterwauls and hisses angrily and an adult female speaks
1183,a man talking as a cat wails and hisses while a woman laughs then talks
1190,a duck quacks repeatedly and soft thumping occurs a bird chirps twice and an adult male speaks
1192,a duck quacking and a bird chirping followed by footsteps on a wooden surface then a man talking
1200,graveling shuffling followed by a young kid talking as pigeons are cooing and a motor hums in the background
1201,pigeons are coo- cooing as a man is yelling for someone
1202,humming with coos of pigeons and brief distant speaking
1203,mechanical humming with pigeons cooing and a person speaking briefly
1204,pigeons are cooing along with a machine rumbling noise and a man speaks
1206,a mid-size motor vehicle engine is idling and an adult male speaks
1208,a man talks as a vehicle engine runs idle
1216,female speaking and a sheep bleating
1219,sheep bleat and a woman speaks
1222,a male speech and metal clanging 
1223,male speech and metal clanking
1226,wind blowing heavily into a microphone as seagulls squawk and ocean waves crash in the background
1228,seagulls squawking as ocean waves crash while wind blows heavily into a microphone
1229,wind blows and birds chirp with ocean waves in the background
1231,water is trickling while wind is blowing in the background
1241,a crowd applauds
1244,loud continuous applause
1245,a man speaking as rain lightly falls followed by thunder
1246,a man speaks with rain falling and thunder cracking
1249,man speaking rain thunder
1265,loud burping speech followed by women laughing alongside a man and woman talking in the background
1267,burping and laughing by girls with distant speaking of a television
1268,burping noise while a woman talks followed by a woman laughing with a television playing in the background
1269,burping and laughing from girls with distant voices over a television
1272,a door shutting followed by two men talking then a horn honking and slapping on a wooden surface
1273,a man speaks and then a horn blows 
1275,a man speaks then whistles with a playing guitar
1276,a man speaks then whistles with a playing guitar
1278,a man speaks followed by whistling and guitar music
1279,a man speaks followed by whistling and guitar music
1283,a vehicle engine running and revving several times
1295,vibrations of an idling engine with a man speaking
1300,a vehicle engine starting up then running idle
1301,a vehicle engine stalling then starting up and running idle
1304,a vehicle engine stalling then starting up and running idle
1305,wind blowing followed by a scream with people speaking faintly in the distance
1307,wind blows hard followed by screaming
1309,a cat meowing followed by a person screaming as a man talks in the background and wind blows into a microphone
1315,a kid speaking as camera plastic clicking followed by a crowd of people gasping and talking followed by a person whistling
1318,two young girls speaks with distant clop-clops followed by a loud gasp from a crowd
1320,a woman talking while a group of children shout and talk in the background
1322,several children speaking and screaming with a woman speaking briefly
1323,a woman speaking as a group of children shout and talk in the background
1330,squeaking and bouncing followed by a man speaking
1331,several basketballs bouncing and shoes squeaking on a hardwood surface as a man yells in the distance
1332,a man yelling in the background as several basketballs bounce and shoes squeak on a hardwood surface
1333,a man yelling in the distance as several basketballs bounce and shoes squeak on hardwood floors
1334,multiple basketballs bouncing on a hard surface and shoes squeaking as a man shouts in the distance
1336,an infant crying as a group of women and children yell in the background as a woman talks in the foreground
1338,a kid crying as a crowd of people talk in the background and a woman is yelling
1339,a young child cries as people speak
1343,two men talking as a truck engine runs idle and wind blows into a microphone
1346,a train horn honking as a train runs on railroad tracks
1350,a steady ringing with the tick took of a clock
1360,a man talking before and after a young kid talks as plastic rattles followed by an electronic beep
1362,a man speaks followed by a beep and a child speaks
1363,an appliance motor is running and obvious vibration and knocking are occurring and an adult male and a child speak and the vibration continues followed by an electronic beep
1364,male speech and then a child speaks with repeated taps and a beep
1367,low scratching groaning
1368,whining and loud crying
1369,a person makes sobbing noises
1375,instrumental music playing followed by heavy fabric being rustled then a man whistling
1378,orchestral music playing followed by heavy fabric thumping then a person whistling
1385,babies are laughing followed by a fizzling sound
1393,an engine is idling
1395,waves and wind rake a shore
1397,waves crash on a beach while the wind blows
1400,a subway train signal plays followed by a bell chiming followed by a horn honking as a crowd of people talk in the background
1405,a man talking as metal clacks followed by metal scrapping against a metal surface
1408,male speech and metal scraping
1410,horses growl and clop hooves
1411,a horse neighs followed by horse trotting and snorting
1412,horses neighing and snorting while trotting on grass
1413,horses neighing then snorting and trotting on a dirt surface
1416,a man talking followed by a woman talking while an electronic beep plays with a person claps before someone belches then a man and woman laugh
1418,a man talking followed by a person clapping then electronic chimes alongside a woman talking before another person claps proceeded by a person belching and two people laughing
1420,audio static followed by a man laughing before an electronic device motor slides then an infant cries
1423,a maniacal laugh followed by a crying baby
1429,an engine roars as someone is speaking over a machine
1435,a telephone dialing tone followed by a plastic switch flipping on and off
1436,a telephone dialing tone followed by a plastic switch flipping
1437,a phone dial tone playing followed by a plastic switch flipping
1438,a telephone dialing tone beeping as a plastic switch flip on and off
1439,dialing and clicking
1442,clicks of weapons being loaded followed by a gunshot and a clink then a man speaks
1450,frogs croaking and a humming with insects vocalizing
1452,a croaking frog with brief bird chirps
1460,an emergency vehicles' siren with a brief male yell
1465,a telephone ringing
1466,a telephone rings repeatedly with some buzzing in the background
1468,a telephone rings several times
1469,a telephone bell rings
1471,man speaking continuously with hissing in the background
1472,a man is speaking with hissing background noises
1480,a goat yelling while a group of people laugh and talk alongside bells jingling and a motorbike driving by in the distance
1481,people speak and a goat screams
1482,a crowd of people talking and laughing with a motorbike engine running followed by a goat screaming then a person clicking
1483,a goat screams as people communicate
1484,a goat yelling as a crowd of people talk and vehicles drive by in the background followed by people laughing and someone clicking
1486,tapping noises followed by a toilet flushing
1490,a loud burst and a metallic ring followed by men speaking and laughing
1491,air hissing followed by a popping explosion then warning signals and a man laughing and talking
1492,released air hissing followed by a popping explosion then a metal ding persists as a person is laughing and a man is talking 
1493,steam hissing followed by a loud burst proceeded by warning sirens then a man laughing followed by another man talking
1505,a man talking followed by screaming children followed by more high pitched conversation
1506,an adult male speaks and an adult female laugh a group of kids shout and speak and then an adult female speaks in the foreground while the kids talk
1510,loud burping and screaming
1511,loud burping repeating
1512,a loud distorted belch followed by a series of burping
1517,'a group of young adults laughing followed by a man shouting as a stream of water splashes and flows while wind blows
1518,water splashing with speech and brief laughter
1524,a hissing sound followed by laughter
1530,keys typing repeatedly
1533,typing on computer keyboards
1535,a baby laughing loudly
1544,a toilet flushing followed by a person breathing then metal clacking and a toilet flushing
1545,coughing and speech
1547,a crowd speak in the distance followed by sneezing
1548,a crowd of people talking as a person repeatedly coughs
1549,mid frequency of multiple people in the distance talking and yelling followed by coughing
1580,a large motor vehicle engine is idling an adult female speaks vehicle traffic is present and people talk in the background
1582,a woman speaks and a motor vehicle revs its engine
1584,an engine running and a female speaking
1587,a construction vehicle engine running and water splashing as wood crackles and snaps followed by electronic beeping and a man talking
1598,water flows and wind flows with seagulls in the distance
1605,a man talking followed by plastic crumpling and crinkling
1606,a man talking followed by plastic crinkling and crumpling
1607,a man talking followed by plastic crinkling and crumpling
1609,a man talking followed by paper and plastic crinkling
1613,water splashing as rain falls and trickles on a wet surface followed by thunder while wind blows into a microphone
1615,a toilet flushing followed by an infant shouting in the distance then another toilet flushing
1620,artillery cannons firing several times
1623,artillery cannons firing several times with an echo
1627,hissing and buzzing of insects with a horse neigh and clip clops
1635,ongoing speech with the faint quacking of a duck in the background
1636,a young boy talking as a duck is quacking while water trickles and frogs croak in the background
1637,a woman speaks with distant quacks of a duck
1638,a pretend duck quacks in cartoon fashion while an adult female speaks
1639,a female voice and a duck quacking
1641,music playing with some whooshes and gunshots with faint brief speaking
1643,loud metal/rock music plays with gunshots heard in the background
1655,a piano playing as plastic bonks
1659,two piano notes and percussion are repeating rhythmically to imitate a ticktock
1665,vibrating noise from an engine
1673,a motor vehicle is skidding its tires
1677,a small motor is running five hisses and a meow occur then five more hisses and a meow occur
1679,mechanical humming followed by meowing
1680,food sizzling while cooking
1681,frying food is sizzling
1682,food and oil sizzling
1683,food and oil sizzling
1684,food sizzling and oil popping
1685,a man talking followed by a woman shouting then yelling as wind blows into a microphone while birds chirp in the background
1686,a man talking followed by a woman shouting as wind blows into a microphone and birds chirp in the background
1687,horses run in the distance then a man speaks and a woman cheers then talks
1705,a river stream flowing followed by a kid talking
1707,a stream of water rushing and trickling followed by a young man whooshing
1708,sounds of a river with man briefly mumbling
1710,someone whistles followed by a bird tweeting with chirps in the background
1711,whistling and birds chirping back and forth
1712,whistling with birds chirping
1713,whistling followed by birds chirping
1714,a person whistling while birds chirp
1715,instrumental music playing as a woman speaks followed by rain pouring then rain falling on a surface
1716,music playing followed by a woman talking and rain falling then rain falling on a surface
1717,music with rain falling and a woman speaking
1718,a female speech music and rainfall
1719,females voice narrating a scene as music is playing and rain drops are falling
1720,an idle steam engine running while steam blows and hisses and a man talks faintly in the background
1723,a train makes hissing sound followed by people speaking lowly in the background
1732,a bus engine is running and people are talking
1734,a bus is driving and people are speaking
1740,whistling and then a female singing
1741,a person whistling followed by a young woman singing
1742,whistling with some distant humming and a girl singing
1743,a woman whistles and sings
1744,whistling occurs followed by an adult female singing
1756,a man talks in the background while a vehicle engine revs as tires skid then accelerates
1759,humming and accelerating of a car engine with squealing tires and people speaking faintly
1761,woman speaking followed by child speaking
1767,rapid typing and then sliding
1768,typing repeatedly
1810,an infant crying
1811,a baby continuously crying
1816,beep then radio voice followed by gunshots and explosion
1817,helicopter running speech on a radio and then gunfire
1818,helicopter blades spin with a humming engine loud booms and a man speaking over the radio
1819,a man speaks as helicopter blades spin followed by loud explosions
1825,loud wolf whistles occur twice in a quiet environment
1826,a continuation of intermittent whistling
1827,a person whistling
1828,high pitched rhythmic whistling
1829,someone is whistling
1831,whistling with wings flapping birds chirping and pigeons cooing
1832,whistling with pigeons cooing wings flapping and birds chirping
1833,a person whistling followed by pigeons cooing and bird wings flapping as birds chirp in the background
1834,whistling with flapping wings and cooing pigeons with other birds chirping
1836,an adult male is speaking while a large motor vehicle engine is idling
1841,a woman talking followed by a bird whistling then a woman whistling
1842,an adult female speaks and claps a bird whistles in the foreground another bird chirps in the background and then a human whistles a tune
1843,a woman talking followed by a bird whistling then a person whistling
1844,a woman talking before clapping followed by a bird whistling then a woman whistling
1847,wind noise while a water vehicle is traveling across water and a man talks
1852,rustling bees buzzing and then birds chirping
1860,bells chiming followed by a train whistle blowing as a crowd of people talk in the background
1861,various conversation occur in a crowd a train bell dings followed by a train whistle cheering occurs at the end
1862,muffled crowd noise while a bell dings
1863,bell dings while people talk and a horn blows
1865,it is raining and thundering and then a man speaks
1867,distant thunder with rain falling followed by a man speaking loudly
1871,birds are cooing and softy cheeping and wings flap
1875,a cat meowing and young female speaking
1878,a cat meows and hisses and a child speaks
1879,a cat is meowing and a child is speaking
1884,wind blows with some nearby rustling and distant passing traffic
1890,camera rattling and muffling as a woman speaks in the background
1905,a quick burst of vibrations from a sewing machine with clicking and rattling
1908,a sewing machines a sewing then suddenly stopping with some squeezing
1909,a sewing machine operating followed by metal clacking and gears cranking then scissors snipping
1910,leaves rustling in the wind with dogs barking and birds chirping
1911,a person clapping followed by a dog barking then knocking on a glass surface as birds chirp during outdoor ambiance
1912,a person clapping followed by a dog barking then wood clanking as birds chirp and gusts of wind blow in the background
1913,a dog barks along with outdoor noises
1928,a small child speaks followed by crinkling and cracking
1934,a vehicle accelerating and driving by
1945,a crowd applauds with laughter while people communicate followed by a woman speaking
1946,a crowd is applauding an adult female speaks the crowd laughs claps and whistles and then another adult female begins to speak
1947,applause and female speech and laughter whistling and then throat clearing
1948,applause a female speech and whistling
1952,birds chirp followed by some clicking then gunshots
1953,birds chirping as a gun cocks followed by a gunshot and a man chuckling while metal clanks then another gunshot alongside ducks quacking
1954,metal clicking before a gunshot firing followed by a person sighing and metal clanking while wood clacks proceeded by another gunshot firing as ducks quack in the distance
1955,several cats meowing followed by a man singing
1956,several cats meowing followed by a man singing in the background
1957,several cats meowing followed by a man singing
1958,several cats meowing followed by a man singing in the background
1959,cats meowing loudly and then a male voice
1966,a vehicle comes to a stop air brakes release and someone speaks in the background
1976,a truck engine running then accelerating followed by a man talking as wind blows into a microphone
1983,emergency sirens followed by an engine idling
1984,sirens of an ambulance and fire truck traveling and an engine idling
1989,rain pouring on a solid surface followed by a vehicle driving by in the distance
2000,pigeons peck coo and flap their wings before a man speaks
2002,pigeons are cooing flapping and a man talks
2004,birds are flapping wings and making noises and a man talks
