407,a series of loud metal hammering as liquid drains down a pipe followed by a metal chain rattling
409,metal clacking sharply several times as water drains down a pipe followed by metal rattling
414,water moving with male voices soft in the background
416,plastic thumping as a man laughs and a kid talk in the distance as wind blows into a microphone and water is splashing
417,water is splashing and a man laughs
418,a man giggles as the wind blows and water splashes with people speaking in the background
419,plastic thumping as a man laughs followed by a kid speaking in the distance as water splashes and wind blows into a microphone
429,snoring is ongoing and an adult male speaks
432,female speaking followed by crinkling
442,repeated bursts of spray
448,tick took of a clock
453,multiple gunfire sounds and men speak
455,footsteps shuffling on snow alongside a camera muffling while wind blows into a microphone
457,muffled rustling noise over wind blowing over a microphone
458,footsteps walking on snow with wind blowing on a microphone and camera muffling during audio feedback buzzing
460,duck quacking repeatedly
461,a duck quacking
462,a duck quacking
463,l duck quacks in rapid succession
464,a duck quacking
465,tribal drums playing as footsteps shuffle on wet dirt as frogs and crickets chirp in the background
468,bongos play followed by tapping on paper as frogs croak and crickets chirp in the background
471,a rooster clucking followed by a dog whimpering proceeded by a man laughing then talking before a dog barks
473,a rooster cackles and a dog yelps and whimpers followed by a man laughing and then speaking then the dog barks
474,a dog whimpers then a male voice laughs and talks as the dog starts to bark shortly after
476,high pitched motorized vibrations
478,a tool motor is humming and metal whirring and grinding are occurring
490,metal scrapping against a wooden surface followed by sand scrapping then more metal scrapping against wood
491,rapid filing and scraping of wood occurs followed by brushing and a thump
493,metal scrapping against a wooden surface followed by light sanding then metal scraping against a wooden surface
496,a woman speaks and a cat meows
498,a woman talking as a cat meows
501,a man is speaking with whistling and rain background noise
502,whistling is ongoing while an adult male speaks and water is pattering in the background
504,a man talking as another person whistles while water trickles on a hard surface in the background
509,plastic crumpling and crinkling are ongoing and an adult male speaks
516,a man speaks with others speaking in the distance followed by a girl speaking and others laughing
526,a man speaks while water splashes
529,a man talks while water burbles
533,a person snoring followed by a man exhaling loudly
535,a man talking followed by a series of belches
537,a man speaks briefly followed by a succession of several eructations
538,a man speaks followed by burping
539,a man talking followed by a series of belches
540,a man speaks while typing occurs
542,a man speaking followed by typing on a keyboard
543,a man speaks followed by clicks on a computer keyboard
546,metal clacking in a pan as a woman talks while food and oil sizzle
549,an adult female speaks in the foreground while sizzling is ongoing and metal thumps occur
555,a woman speaks and continues to do so as a dog starts barking
556,female speaking and a dog barking
557,a woman speaks followed by a dog barking
558,a woman speaks and continues to do so as a dog starts barking
559,a woman is speaking followed by a dog growling and barking
567,wind blowing and leaves rustling followed by plastic clicking and wind blowing into a microphone
568,wind blowing with some leaves rustling
570,an engine running and helicopter propellers spinning
575,people are talking along with knock sounds
580,a dog barking and growling while plastic rattles and clanks against a hard surface
583,a dog barking and growling as plastic rattles and clanks against a hard surface
594,humming of a passing vehicle with a honking engine and wind blowing
599,a vehicle engine revving several times
604,a man is speaking as tap water runs
605,ocean waves crashing as a man talks in the distance and wind heavily blows into a microphone
613,a person burps followed by laughter
614,a person belching several times as a group of people laugh
620,the wind is blowing an adult male speaks via an electronic device and a click occurs
626,a frog chirping as a woman talks over an intercom and water splashes in the background followed by wood falling on a hard surface
628,a frog croaking as a woman talks through an intercom while water is splashing and wood clanks in the background
637,a man talking and plastic clicking as a vehicle engine accelerates
640,a girl burping then laughing followed by a group of girls laughing and talking
641,burping occurs and several young adult females laugh and speak
645,traffic hums and beeps with revving engines and a man speaking nearby
646,a man talking followed by a vehicle horn honking then a motorbike accelerating and driving by
649,male speech and an engine revving and a honk in the distance
650,a person is sawing wood and music is playing in the background
652,rustling and sanding on wood with distant music playing
653,sawing wood with music playing in the distance
654,wood sawing and metal filing as orchestral music plays in the background
655,some scratching and rustling with small clicks
657,some rustling and scratching with a short click
661,a man and a woman talking as an infant cries while a duck quacks in the background
662,people speaking followed by a duck quacking and a child crying
663,duck quacking and man and woman talking while baby cries
664,a child cries and a man and woman speaking with a duck quacking
665,a power tool vibrating quick followed by a man speaking and some bangs
666,a power tool drilling followed by a man talking then wooden thump followed by a door closing shut
667,a power tool drilling followed by metal clacking then a man talking proceeded by a door closing shut
668,a small tool motor runs and whirs twice with metal clicking an adult male speaks a door shuts and clicks and three thumps occur
670,some clicking followed by a sneeze and a man laughing
671,several faint clicks are followed by a person sneezing and coughing
672,a person sneezes and coughs
673,someone sneezes through static and then coughs several times in quick succession
677,a man speaking followed by a goat baaing
678,a man speaks and a small goat bleats
682,water trickling as a machine hums in the background followed by water spraying
684,water trickling as a machine motor hums followed by water spraying from a shower
685,water trickles splashes and gurgles slow at first and then faster and an adult male is speaking
688,a man speaks as water runs
693,a child speaking with crying and an adult female speaking
694,a young boy crying as a woman is talking
695,a man yelling followed by an infant crying then a woman shouting as a crowd of people talk and laugh
705,fly buzzing followed by frog swallowing it and then a croak
707,a fly buzzing and a frog croaking with musical sounds
709,'an insect buzzing as hollow wood clanks twice followed by a person gulping and a frog croaking proceeded by another insect buzzing and guitar music begins playing
710,hissing together with an engine chugging
711,a steam engine running on railroad tracks as steam hisses and metal clacking occur in the background
713,a steam engine running on railroad tracks as steam releases and hisses
735,a man talking as a kid yells followed by an aircraft flying in the distance as wind blows into a microphone
741,a clock ticking
743,a clock ticking
744,a clock ticking
748,a man talking followed by a popping burst then a man screaming proceeded by a crowd of people laughing
749,men speak followed by a small burst and people laughing
753,hissing and gurgling of water flowing down a toilet
758,rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle
760,several gunshots with a click and glass breaking
762,several gunshots followed by a click and glass breaking
763,several gunshots ring out with glass breaking and a few clicks
766,a man talking followed by metal shuffling then a power tool drilling
767,a man talking followed by plastic clacking then a power tool drilling
769,a man speaking together with intermittent brief drill operating
770,a man is giving a speech while the crowd is chanting and clapping in the background
774,a man speaking on a microphone as a crowd of people chant and clap while wind blows into a microphone
776,a loud burst followed by humming and a heartbeat then a man speaks
778,a quick loud explosion as music plays with pulsating sounds followed by a man talking
779,a loud burst followed by musical notes and a heartbeat followed by a man speaking
780,a motorboat engine running as wind blows into a microphone
785,ducks quacking and chirping followed by a man talking while water trickles
790,humming from a motor with loud dry cracking
801,a duck quacking followed by a man speaking
802,a duck quacks followed by a man talking
803,ducks quack and a man speaks
804,several quacks of a duck are followed by a man speaking
809,man and woman talking
815,rubbing and scraping a rough surface
816,continuous scraping and scratching against a surface
818,dry scraping and scratching
820,an emergency vehicle has the siren on
821,ambulance siren repeatedly and then continuous
822,a police siren going off
826,a man whistles and then speaks loudly while some rustling and banging in the background
832,a man talking as a motorbike engine revs and accelerates
833,a man speaks as a motorcycle accelerates
840,a dog barking as a man is talking while birds chirp and wind blows into a microphone
842,dogs are barking with wind noise while people are speaking
843,several people talk as a few dogs bark birds chirp and wind rustles
845,a herd of sheep baaing
846,several sheep bleat
847,a flock of sheep baaing
848,a group of sheep are baaing
849,a flock of sheep baaing
850,rain falling as a motor engine runs idle and a man talks
851,rain falling with distant humming and a man speaking
852,rain falling as a machine motor runs followed by a man speaking
853,rain falling as a machine engine hums followed by a man talking
854,rain falling and male speech
858,insects buzzing as wind blows into a microphone and birds chirp in the background
859,a swarm of insects buzzing as birds chirp in the background while wind blows into a microphone
861,children speak and a woman speaks then a baby cries
867,an idling engine humming non stop
869,machinery running
873,wind blowing hard and a loud humming engine
886,a door slamming shut
900,a male speech and wind and then birds chirping
901,while birds chirp and the wind blows an adult male speaks in the foreground and people talk in the background
902,a man speaking with light wind followed by brief silence then birds chirping 
904,a man talking as another man speaks in the background followed by birds chirping and leaves rustling while wind blows into a microphone
905,a man speaking followed by a woman talking then plastic clacking as footsteps walk on grass and a rooster crows in the distance
910,a paper is being crumpled
911,plastic and paper crinkling as cardboard clacks against a hard surface
912,some crinkling of cellophane
913,crumpling occurs followed by a thud and then crinkling
914,paper is crinkling and crumpling and thumping occurs
917,bells ringing repeatedly
920,a domestic pet is making noises and a baby cries
930,a helicopter flying as wind blows into a microphone
932,a helicopter flying with wind heavily blowing into a microphone
940,several bursts and explosions with grunting and growling
944,a series of bursting and popping sound effects
945,a bell is ringing
947,a bell ringing repeatedly
948,a bell ringing repeatedly
954,tires squealing and an engine revving
956,paper tearing followed by an electric motor buzzing before more paper tears than crinkles as bells chime proceeded by a toilet flushing
957,an electronic motor buzzing and paper tearing followed by a bell chiming and a plastic click then a toilet flushing as paper crinkles in the background
959,an electronic device buzzing followed by paper tearing and then crumpling as a bell rings before a toilet flushes
966,motorcycle starting and taking off
967,plastic clacking followed by a motorbike and a motorcycle engine starting up then accelerating
968,starting a motorcycle
970,applause and speech followed by a loud high pitched bell and more applause and speech
971,a man and woman speak and people clap and a bell rings
973,an audience applauds and cheers as an adult male speaks a bell and buzzer ring and the adult male speaks again
974,a man and a woman talking followed by a bell ringing as a crowd of people applaud
980,a kid crying as a man and a woman talk followed by a car door opening then closing
982,a baby cries as adults speak with clicking and banging of a car door
983,a kid crying as a man and woman talk while a vehicle door opens then closes
984,a child crying and a car door closing
986,a man speaks with wind blowing and buzzing of insects
1007,rain and thunder
1008,it is thundering and raining
1010,an aircraft engine flying before becoming louder while several rapid gunshots fire
1011,vibrating followed by rapid gunshots with an airplane engine
1012,an engine chugging loudly together with gunfire
1013,machine gun fire coming from an airplane
1014,humming of an engine with rapid gunshots
1026,humming of a distant aircraft engine
1028,an aircraft engine sharply running
1044,birds are chirping ducks are quacking and other bird whistling noises
1055,a man speaking as an insect buzzes followed by a woman laughing then another man talking
1056,a female speaking and an insect buzzing and then a male speaks
1057,a man talking as an insect buzzes followed by a woman laughing then a man talking
1058,an adult female speaks an insect buzzes the adult female laughs and then an adult male speaks
1059,a woman talks followed by a buzzing bee right before a man and woman take turns talking
1062,a man burping followed by belching while wheezing
1063,a man burping then inhaling followed by another burp while wheezing
1069,someone moving around followed by sink water running
1070,a power tool drilling as music plays followed by someone blows air then plastic clanking and a man speaking
1071,drilling sound with light music in background then a man speaking
1072,a power tool drilling followed by someone blows air then a man talking as rock music plays in the background
1073,a power tool drilling followed by a person blowing air then a man speaking as light rock music plays in the background
1074,drilling with music playing and a man speaks
1075,a man talking followed by another man speaking then a group of people laughing and a man speaking a bit in the background
1076,men speak followed by laughing
1079,a man talking then another man talking followed by a group of people laughing then another man talking
1080,a crowd of people talking as ducks quack and a motorboat speeds by in the distance
1090,two men speaking followed by plastic clacking then a power tool drilling
1093,two men communicating with each other followed by plastic clacking then a power tool drilling as wind softly blows into a microphone
1094,two men talking followed by plastic clacking then a power tool drilling
1098,a crowd of people cheering and applauding
1099,a crowd of people shout and give applause
1106,nature sounds with birds chirping and singing
1107,nature sounds with birds chirping
1113,continuous gunshots a man grunts and more gunshots
1122,typing on a keyboard is ongoing in a quiet environment
1125,small dogs yip and whimper
1148,groaning followed by a bang and breaking glass followed by men speaking with seagulls cawing in the distance
1155,a large bell rings out multiple times
1160,a man speaking as plastic is clanking followed by a door hatch opening and plastic tumbling with a vehicle engine revving in the background
1163,a series of plastic clanking followed by a car door opening then a vehicle engine accelerating in the distance while a man is talking
1165,rain is splashing on a surface while rustling occurs and a car door shuts and traffic is discernible in the distance
1167,rain falling followed by fabric rustling and footsteps shuffling then a vehicle door opening and closing as plastic crinkles
1168,rain falling followed by footsteps walking on grass then a vehicle door opening then closing
1173,a vehicle horn honking as a motor engine gurgles and wind blows into a microphone
1186,a man speaking continuously
1192,a duck quacking and a bird chirping followed by footsteps on a wooden surface then a man talking
1193,a duck quacks as footsteps thump on wood while a bird chirps followed by a man talking
1200,graveling shuffling followed by a young kid talking as pigeons are cooing and a motor hums in the background
1201,pigeons are coo- cooing as a man is yelling for someone
1206,a mid-size motor vehicle engine is idling and an adult male speaks
1216,female speaking and a sheep bleating
1218,a woman and young man are speaking over bleating sheep
1219,sheep bleat and a woman speaks
1226,wind blowing heavily into a microphone as seagulls squawk and ocean waves crash in the background
1228,seagulls squawking as ocean waves crash while wind blows heavily into a microphone
1232,water flowing and trickling
1237,a woman and man talk on the phone
1255,a man talking as ocean waves trickle and splash while wind blows into a microphone
1256,a man talking as water splashes and wind heavily blowing into a microphone
1258,wind blowing and water splashing as a man speaks
1259,a man talking as water splashes and wind blows heavily into a microphone
1261,tapping noise followed by splashing and gurgling water
1270,two adult males speak a small horn blow and clattering occurs
1271,men talking over a background humming noise then an alarm blares
1272,a door shutting followed by two men talking then a horn honking and slapping on a wooden surface
1273,a man speaks and then a horn blows 
1274,a door shutting followed by a couple of men talking then a horn honking and wood clanking
1275,a man speaks then whistles with a playing guitar
1276,a man speaks then whistles with a playing guitar
1277,a man talking then whistling as guitar music plays
1278,a man speaks followed by whistling and guitar music
1279,a man speaks followed by whistling and guitar music
1295,vibrations of an idling engine with a man speaking
1300,a vehicle engine starting up then running idle
1301,a vehicle engine stalling then starting up and running idle
1302,a vehicle engine stuttering while starting up then running idle
1304,a vehicle engine stalling then starting up and running idle
1305,wind blowing followed by a scream with people speaking faintly in the distance
1315,a kid speaking as camera plastic clicking followed by a crowd of people gasping and talking followed by a person whistling
1318,two young girls speaks with distant clop-clops followed by a loud gasp from a crowd
1319,a young girl talking as a crowd of people talk then gasp
1320,a woman talking while a group of children shout and talk in the background
1321,a woman speaking together with a crowd of children murmuring
1327,a man talking as metal thumps followed by plastic rustling then a power tool drilling while a metal pot clangs against a hard surface
1331,several basketballs bouncing and shoes squeaking on a hardwood surface as a man yells in the distance
1332,a man yelling in the background as several basketballs bounce and shoes squeak on a hardwood surface
1333,a man yelling in the distance as several basketballs bounce and shoes squeak on hardwood floors
1334,multiple basketballs bouncing on a hard surface and shoes squeaking as a man shouts in the distance
1336,an infant crying as a group of women and children yell in the background as a woman talks in the foreground
1338,a kid crying as a crowd of people talk in the background and a woman is yelling
1339,a young child cries as people speak
1343,two men talking as a truck engine runs idle and wind blows into a microphone
1345,a train honks horn and passes by
1348,a train horn honking followed by a train running on railroad tracks
1351,a bell chiming as a clock is ticking
1352,a bell ticks with a thumping noise
1353,a bell chiming as a clock is ticking
1359,meat sizzling with insect sounds in background
1363,an appliance motor is running and obvious vibration and knocking are occurring and an adult male and a child speak and the vibration continues followed by an electronic beep
1375,instrumental music playing followed by heavy fabric being rustled then a man whistling
1385,babies are laughing followed by a fizzling sound
1388,babies laugh with a spray noise
1399,close ocean waves
1407,a man speaking with intermittent metal scraping 
1408,male speech and metal scraping
1410,horses growl and clop hooves
1411,a horse neighs followed by horse trotting and snorting
1412,horses neighing and snorting while trotting on grass
1413,horses neighing then snorting and trotting on a dirt surface
1414,horses neighing and stomping on the ground
1416,a man talking followed by a woman talking while an electronic beep plays with a person claps before someone belches then a man and woman laugh
1418,a man talking followed by a person clapping then electronic chimes alongside a woman talking before another person claps proceeded by a person belching and two people laughing
1420,audio static followed by a man laughing before an electronic device motor slides then an infant cries
1423,a maniacal laugh followed by a crying baby
1429,an engine roars as someone is speaking over a machine
1435,a telephone dialing tone followed by a plastic switch flipping on and off
1436,a telephone dialing tone followed by a plastic switch flipping
1437,a phone dial tone playing followed by a plastic switch flipping
1438,a telephone dialing tone beeping as a plastic switch flip on and off
1439,dialing and clicking
1441,loading and firing of a gun with the sound of running o f footsteps at the end and a man speaking
1442,clicks of weapons being loaded followed by a gunshot and a clink then a man speaks
1444,a gun cocking followed by a gunshot and a man talking
1465,a telephone ringing
1466,a telephone rings repeatedly with some buzzing in the background
1467,an old fashioned telephone ring occurs repeatedly and buzzing is present in the background
1468,a telephone rings several times
1471,man speaking continuously with hissing in the background
1472,a man is speaking with hissing background noises
1480,a goat yelling while a group of people laugh and talk alongside bells jingling and a motorbike driving by in the distance
1482,a crowd of people talking and laughing with a motorbike engine running followed by a goat screaming then a person clicking
1484,a goat yelling as a crowd of people talk and vehicles drive by in the background followed by people laughing and someone clicking
1485,a footstep shuffling on a hard surface followed by plastic clacking then a toilet flushing
1487,clinking followed by a toilet flushing
1488,some rustling followed by a toilet flush
1492,released air hissing followed by a popping explosion then a metal ding persists as a person is laughing and a man is talking 
1493,steam hissing followed by a loud burst proceeded by warning sirens then a man laughing followed by another man talking
1496,a short beep sounds and people talk far away
1498,a shrill beep followed by four clicks while low voices converse in the background
1517,'a group of young adults laughing followed by a man shouting as a stream of water splashes and flows while wind blows
1524,a hissing sound followed by laughter
1527,applause from a crowd with distant clicking and a man speaking over a loudspeaker
1528,a crowd of people talking then applauding as a man speaks over an intercom
1530,keys typing repeatedly
1533,typing on computer keyboards
1535,a baby laughing loudly
1536,an infant laughing moderately
1537,an baby laughing
1538,an infant laughing
1539,a baby laughs repetitively
1543,water hissing followed by a man breathing aloud then a toilet flushing
1548,a crowd of people talking as a person repeatedly coughs
1549,mid frequency of multiple people in the distance talking and yelling followed by coughing
1570,a main is speaking over a group of bees are buzzing
1571,an adult male speaks while a many insects buzz
1597,ocean waves crashing as water trickles as gusts of wind blow and seagulls squawk in the distance
1598,water flows and wind flows with seagulls in the distance
1599,ocean waves crashing and water splashing as gusts of wind blow and seagulls squawking in the distance
1605,a man talking followed by plastic crumpling and crinkling
1606,a man talking followed by plastic crinkling and crumpling
1607,a man talking followed by plastic crinkling and crumpling
1613,water splashing as rain falls and trickles on a wet surface followed by thunder while wind blows into a microphone
1615,a toilet flushing followed by an infant shouting in the distance then another toilet flushing
1620,artillery cannons firing several times
1622,loud explosions and burst that echo
1623,artillery cannons firing several times with an echo
1627,hissing and buzzing of insects with a horse neigh and clip clops
1636,a young boy talking as a duck is quacking while water trickles and frogs croak in the background
1637,a woman speaks with distant quacks of a duck
1638,a pretend duck quacks in cartoon fashion while an adult female speaks
1639,a female voice and a duck quacking
1640,music plays followed by some banging and whooshes then gunshots and a grunt from a man
1641,music playing with some whooshes and gunshots with faint brief speaking
1642,music plays continuously along with swooshing followed by a man speaking quickly
1643,loud metal/rock music plays with gunshots heard in the background
1654,a man speaking as a horse is trotting while a man talks then laughs in the background
1672,a vehicle engine revving as tires skid and squeal
1673,a motor vehicle is skidding its tires
1676,a domestic animal meows
1677,a small motor is running five hisses and a meow occur then five more hisses and a meow occur
1680,food sizzling while cooking
1685,a man talking followed by a woman shouting then yelling as wind blows into a microphone while birds chirp in the background
1689,distant clip clops of horses with a man speaking and a woman screaming
1699,water splashing and wind blowing over a microphone
1703,a man talking as a machine motor hums followed by electronic buzzing
1704,a man speaking while power tools are whirring and running in the background
1707,a stream of water rushing and trickling followed by a young man whooshing
1710,someone whistles followed by a bird tweeting with chirps in the background
1711,whistling and birds chirping back and forth
1712,whistling with birds chirping
1713,whistling followed by birds chirping
1715,instrumental music playing as a woman speaks followed by rain pouring then rain falling on a surface
1716,music playing followed by a woman talking and rain falling then rain falling on a surface
1717,music with rain falling and a woman speaking
1718,a female speech music and rainfall
1723,a train makes hissing sound followed by people speaking lowly in the background
1730,a bus accelerating followed by a man speaking
1733,a bus engine accelerating followed by a man talking then a woman speaking in the background
1735,a baby is crying and a woman speaks
1738,an infant crying with another infant crying in the background followed by a woman speaking
1740,whistling and then a female singing
1741,a person whistling followed by a young woman singing
1742,whistling with some distant humming and a girl singing
1743,a woman whistles and sings
1744,whistling occurs followed by an adult female singing
1751,a child laughing followed by a man talking as snow shuffles in the background
1753,a child laughing followed by a man talking as snow shuffles in the background
1756,a man talks in the background while a vehicle engine revs as tires skid then accelerates
1758,a vehicle engine running idle as a man is talking then accelerating with tires skidding and squeaking
1759,humming and accelerating of a car engine with squealing tires and people speaking faintly
1760,a woman speaks followed by a girl speaking faintly
1765,typing is occurring on a typewriter with fast and sharp taps and intermittent zipping of the carriage
1766,typing on a typewriter
1767,rapid typing and then sliding
1769,typing on a typewriter
1770,a door closes followed by a toilet flushing
1772,metal clacking followed by a door closing as water trickles then a toilet flushing
1774,metal rattling followed by a door slamming shut then plastic clacking proceeded by a toilet flushing
1782,a motorcycle engine is running and a man is talking
1783,motorcycle engine idles while a man speaks
1805,a man speaking as a vehicle horn honks in the background and another man talks in the distance
1808,male speech with horns honking in the background
1813,a baby is crying
1819,a man speaks as helicopter blades spin followed by loud explosions
1823,water running out of a faucet some hitting a sink bottom and some water filling a cup
1824,a faucet pouring water as a plastic container fills with liquid and scrubbing against a plastic surface while water trickles
1825,loud wolf whistles occur twice in a quiet environment
1831,whistling with wings flapping birds chirping and pigeons cooing
1832,whistling with pigeons cooing wings flapping and birds chirping
1834,whistling with flapping wings and cooing pigeons with other birds chirping
1835,a man talks as an engine idles loudly
1841,a woman talking followed by a bird whistling then a woman whistling
1842,an adult female speaks and claps a bird whistles in the foreground another bird chirps in the background and then a human whistles a tune
1843,a woman talking followed by a bird whistling then a person whistling
1844,a woman talking before clapping followed by a bird whistling then a woman whistling
1845,wind blowing heavily into a microphone as a speedboat drives by and water splashes in the distance followed by a man talking
1847,wind noise while a water vehicle is traveling across water and a man talks
1861,various conversation occur in a crowd a train bell dings followed by a train whistle cheering occurs at the end
1862,muffled crowd noise while a bell dings
1866,a man talking as rain falls and thunder roars in the background
1875,a cat meowing and young female speaking
1876,a young kid is talking as a cat is growling then meowing with a series of electronic buzzing
1877,a cat screaming then meowing as a young boy is talking during a series of electronic buzzing
1878,a cat meows and hisses and a child speaks
1879,a cat is meowing and a child is speaking
1895,a woman speaks followed by a sewing machine slow stitching
1898,humming followed by a woman speaking with slow ticks of a sewing machine
1899,humming followed by a woman speaking and slow clicks of a sewing machine
1904,low speech from a man followed by machine making a beeping noise
1905,a quick burst of vibrations from a sewing machine with clicking and rattling
1908,a sewing machines a sewing then suddenly stopping with some squeezing
1910,leaves rustling in the wind with dogs barking and birds chirping
1911,a person clapping followed by a dog barking then knocking on a glass surface as birds chirp during outdoor ambiance
1912,a person clapping followed by a dog barking then wood clanking as birds chirp and gusts of wind blow in the background
1913,a dog barks along with outdoor noises
1914,a dog barks quickly
1917,a young woman is talking 
1928,a small child speaks followed by crinkling and cracking
1937,a mid-size motor vehicle engine is idling and clacking somewhat followed by mid-size motor vehicles accelerating quickly with a brief tire squeal
1945,a crowd applauds with laughter while people communicate followed by a woman speaking
1946,a crowd is applauding an adult female speaks the crowd laughs claps and whistles and then another adult female begins to speak
1948,applause a female speech and whistling
1950,a gunshot is followed by a click and clack and then a second gunshot
1951,ducks squeaking in the distance followed by a shotgun blast
1952,birds chirp followed by some clicking then gunshots
1953,birds chirping as a gun cocks followed by a gunshot and a man chuckling while metal clanks then another gunshot alongside ducks quacking
1954,metal clicking before a gunshot firing followed by a person sighing and metal clanking while wood clacks proceeded by another gunshot firing as ducks quack in the distance
1956,several cats meowing followed by a man singing in the background
1958,several cats meowing followed by a man singing in the background
1977,humming of a large truck engine with blowing wind
