1482,a crowd of people talking and laughing with a motorbike engine running followed by a goat screaming then a person clicking
1484,a goat yelling as a crowd of people talk and vehicles drive by in the background followed by people laughing and someone clicking
1485,a footstep shuffling on a hard surface followed by plastic clacking then a toilet flushing
1487,clinking followed by a toilet flushing
1495,digital beeps with some clicking
1513,several distorted belches followed by non-distorted burps
1520,people are laughing
1521,multiple people laughing
1522,people are laughing and chuckling
1542,water hissing followed by a man breathing loudly then a toilet flushing
1543,water hissing followed by a man breathing aloud then a toilet flushing
1565,a series of burping and farting
1569,a series of burping and farting
1570,a main is speaking over a group of bees are buzzing
1584,an engine running and a female speaking
1598,water flows and wind flows with seagulls in the distance
1599,ocean waves crashing and water splashing as gusts of wind blow and seagulls squawking in the distance
1603,an engine chugging away with some splashes of water
1605,a man talking followed by plastic crumpling and crinkling
1606,a man talking followed by plastic crinkling and crumpling
1607,a man talking followed by plastic crinkling and crumpling
1608,a man speaks with some light crinkling of plastic
1613,water splashing as rain falls and trickles on a wet surface followed by thunder while wind blows into a microphone
1617,a toilet flushes twice and a child speaks 
1627,hissing and buzzing of insects with a horse neigh and clip clops
1629,clip clops of a horse with buzzing and a neigh
1660,two large loud burps
1665,vibrating noise from an engine
1673,a motor vehicle is skidding its tires
1680,food sizzling while cooking
1697,water splashes and wind blows
1699,water splashing and wind blowing over a microphone
1706,a large volume of water is rushing splashing and gurgling and an adult male speaks briefly
1728,cars humming and rumbling as they rev and idle
1735,a baby is crying and a woman speaks
1738,an infant crying with another infant crying in the background followed by a woman speaking
1750,rustling followed by a man speaking and a child laughing
1763,a woman talking followed by a young girl talking
1770,a door closes followed by a toilet flushing
1772,metal clacking followed by a door closing as water trickles then a toilet flushing
1778,a person whistles as wind blows into a microphone and a crowd of people talk in the background
1779,a person whistling as a crowd of people talk in the background
1822,a faucet pouring water as water fills a container followed by scrubbing on a plastic surface and water splashing
1823,water running out of a faucet some hitting a sink bottom and some water filling a cup
1855,sheep bleating with a baby sheep baaing
1867,distant thunder with rain falling followed by a man speaking loudly
1870,birds are cooing and wings flap
1872,a pigeon cooing followed by bird wings flapping as wind blows into a microphone
1875,a cat meowing and young female speaking
1890,camera rattling and muffling as a woman speaks in the background
1893,a throbbing noise with a woman speaking in the background
1896,humming followed by some rattling and a woman speaking then slow vibrations of a sewing machine
1897,a woman speaks as a machine whirs and creaks in the background
1898,humming followed by a woman speaking with slow ticks of a sewing machine
1899,humming followed by a woman speaking and slow clicks of a sewing machine
1904,low speech from a man followed by machine making a beeping noise
1937,a mid-size motor vehicle engine is idling and clacking somewhat followed by mid-size motor vehicles accelerating quickly with a brief tire squeal
1946,a crowd is applauding an adult female speaks the crowd laughs claps and whistles and then another adult female begins to speak
1948,applause a female speech and whistling
1949,a crowd applauds followed by a woman and a man speaking
1995,a man and a woman laughing then talking followed by someone claps as a bell jingles repeatedly
1999,laughter and speech and a clap
2000,pigeons peck coo and flap their wings before a man speaks
2002,pigeons are cooing flapping and a man talks
2015,a man talking as metal clanks repeatedly on a porcelain dish
2019,a man speaking while beating eggs
2023,rapid typing and then a bell ringing one time
2034,rattling and banging with faint humming
2047,metal clanking and hammering in the distance followed by police sirens sounding
2060,a man speaking while crinkling paper followed by plastic creaking then a toilet flushing
2061,a man speaks with some clicking and rattling followed by a flushing toilet
2062,a man talking as paper crinkles followed by plastic creaking then a toilet flushing
2063,rustling followed by brief speech and water running
2079,a distorted gasping followed by footsteps walking on a hard surface and people grunting while a beating sounds in the background as a series of gunshots fire
2080,a loud burping followed by a laughing from young girls
2081,a click followed by loud burps and laughing from young girls
2098,people speak with wind blowing and distant hums of traffic
2126,a girl speaks while rain pitter-patters followed by male sneezing
2132,knocking sounds as race cars pass by
2140,a woman breathing heavily followed by two sneezes then nose sniffling
2143,a woman sneezing and sniffling
2144,a woman heavily breathing then sneezing and then sniffling
2145,several gunshots firing followed by two men talking then music playing
2151,a man talking as sheep baa while wind blows into a microphone
2152,wind blows and a man speaks followed by a goat bleating
2158,a couple of loud snores one after the other
2183,thumping noise followed by a tool sawing wood
2185,water running and someone gets closer as the water gets louder
2187,water turning on and running continuously
2190,a group of kids talking and laughing as a young girl talks
2192,laughing followed by a child talking and more laughing with many children talking in the background
2195,a man speaking and birds chirping
2212,an adult male speaks and a crowd laughs and then cheers and applauds
2231,a baby is laughing while a young girl speaks repeatedly and an adult female chuckles softly
2233,a baby laughs each time as another older child speaks
2239,wind blowing into a microphone followed by plastic clacking then an electric toy motor starting up
2264,vibrations from a sewing machine with a man speaking with several clicks and beeps
2267,rustling followed by a sewing machine running 
2270,an idle vehicle engine running followed by a gear cranking then revving
2272,a vehicle engine running idle then revving after two metal clicks
2291,slow vibrations of a sewing machine with several clicks
2301,a series of whooshing effects as a drum plays music
2304,a series of whooshes as music plays and a crowd of people talk in the background
2357,an engine vibrates followed by a man speaking
2373,distant thumping with some lights wind
2374,wind blows hard
2382,a series of doors sliding open as gusts of wind blows and glass clanks
2384,glass doors rattling and sliding shut followed by a plastic clack
2388,several gunshots in quick succession
2401,wind blowing and water splashes with a man speaking over a radio
2409,a dog barking while wind blows into a microphone followed by a man speaking in the distance proceeded by a bicycle pedaling alongside leaves rustling and a camera muffling
2413,a person snoring as plastic repeatedly taps the distance
2422,birds chirping and tweeting followed by light wood tapping
2426,female speech and sizzling
2443,oinking and squealing
2462,pigeons cooing with some rattling and screeching
2468,a train is making a hissing and chugging sound with people communicating in the background
2474,insects buzzing followed by a man talking
2498,an aircraft engine operates and whooshing is ongoing while a machine gun clicks and fires after which music plays
2502,an ambulance sounds the siren
2512,liquid spraying and splattering on a hard surface as kids laugh in the background
2535,muffled water splashing and ocean waves crashing during plastic camera muffling
2553,laughter followed by slow speech
2558,a woman speaking as water softly splashes and trickles while wind lightly blows into a microphone
2610,humming and rattling of an engine idling
2617,sirens and a humming engine approach and pass
2638,a person whistling while drums play
2646,a vehicle accelerating in the distance then driving by
2656,a small animal vocalizing and squeaking
2658,a guinea pig chirping then squeaking
2663,soft clicking and electronic beeping is ongoing while a large engine approaches a train horn blows and clattering occurs
2667,an engine revving and popping
2683,an adult female speaks sizzling is ongoing water runs and metal clanks and music plays in the background
2685,insects and birds vocalizing together
2687,various insects and bugs are chirping with a rodent breathing sound in the background
2689,insects chirping and clicking
2717,loud booming bursts and whooshes
2722,a cat meowing as a person makes kissing noises followed by a guy chuckling
2723,a cat meowing and a person hums
2724,a cat meowing as a person is kissing aloud followed by a man giggling during light audio static
2727,water falling and a woman talks coughs then talks again while a man speaks in the background
2731,muted knocking thumping and smacking are occurring accompanied by rapid and irregular breathing
2737,truck engines are running a shrill back-up alarm rings air brakes engage and adult males are talking in the background
2747,humming of an engine with a woman speaking over a loudspeaker
2757,a large motor vehicle engine is idling then it labors and creaks
2774,burping and then various speech and laughing
2780,an insect buzzing as plastic clacks and plastic slaps a hard surface
2781,an insect buzzing as plastic clacks then slaps a hard surface in the background
2784,buzzing and scratching with some light banging
2785,typing on a keyboard with a man speaking
2797,a man talking as pigeons are cooing and birds are chirping with bird wings flapping
2805,a woman speaks with flapping wings and chirping birds
2806,a woman speaks followed by birds chirping
2824,water splashes with people speaking in the distance and a faint whistle
2843,a crowd of people talk then cheer and whistle as firecrackers pop in the background
2845,whispering followed by loud consistent sizzling
2846,a man talks followed by whispering and food sizzling
2847,a man speaks followed by heavy sizzling
2849,male speech and then sizzling
2858,continuous quiet tick-tocking
2873,buzzing and female speech
2875,water lapping in waves as a man talking
2910,race car revving its engine
2931,steam hisses and vibration occurs while a child speaks
2951,a man snoring with children speaking in the distance and a woman speaking nearby
2954,a group of children talking in the background followed by a woman then a man talking as a person is snoring
2962,sanding and filing then a man speaks
2970,a dog barking as a man is talking while wind blows into a microphone as birds chirp in the distance
3023,a vehicle horn is repeatedly tooting followed by a passing engine rumble
3049,a sleeping person snores loudly
3051,water drips and splashes birds sing quietly in the distance
3056,wind with rain followed by thunder
3082,emergency vehicle siren passing by then fading
3083,an ambulance siren increases in intensity and then recedes as the ambulance drives away
3094,a child cries continually while a motor vehicle engine runs quietly and several adult females and adult males speak
3095,water splashing with multiple voices in background
3099,water is falling splashing and gurgling a crowd of people talk in the background and an adult male speaks in the foreground
3105,rain noise on surface as men are speaking
3107,hard rain falls on a metal surface then three adult males speak while soft rhythmic whooshing occurs
3119,water flowing down a river
3130,a man speaking as a baby is crying over a radio
3131,a baby crying over a radio as a man is talking
3134,a baby crying and a man speaking
3146,insects buzzing followed by rattling and rustling
3155,a truck engine running followed by a truck horn honking
3156,a truck is idling and a horn honks
3158,a truck engine running followed by a truck horn honking
3167,engine revs very high for a while then begins to slow down
3168,a vehicle engine accelerating at a rapid rate before slowing down
3183,a girl talking as plastic crinkles followed by plastic thumping on a hard surface
3211,a person is typing on a keyboard with some ruffling
3221,a vehicle driving in the distance followed by tires skidding as a vehicle drives by while a crowd of people talk in the background and wind blows into a microphone
3247,an air gun firing rapidly followed by plastic rattling and a young boy talking while footsteps walk over grass
3258,gunfire is ongoing and water is splashing adult males are shouting in the background and an adult male speaks in the foreground
3259,loud gunshots and explosions with men speaking water splashing wind blowing and thunder roaring
3265,vibrations from a sewing machine followed by a woman speaking
3267,vibrations from a running sewing machine with a woman speaking
3268,loud vibrations from a sewing machine followed by a woman speaking
3269,a sewing machine is in use and a woman talks
3286,a woman speaking rapidly
3290,a female voice briefly speaks followed by crinkling noises
3292,a woman speaks followed by crinkling
3296,a woman is speaking with people communicating in the background
3300,a child talking followed by a man talking as a young boy mumbles while birds chirp in the background
3301,a girl talking followed by a man then a young boy talking as a bird chirps in the background
3302,a young girl talking followed by a man talking then a young boy softly talking as birds are chirping in the background
3303,a child speaks followed by a man and child communicating as birds are tweeting
3304,a young girl speaking followed by a man speaking then a young boy speaking as birds chirp in the background
3324,audio feedback followed by an animal breathing then camera muffling and footsteps shuffling on a hard surface
3329,a baby laughs and women laugh and speak
3351,a series of bell chime as wood shuffles and a clock ticks
3355,a motorboat engine turns on
3367,a bell chiming as a clock ticks and a man talks through a television speaker in the background followed by a muffled bell chiming
3368,a bell chiming as a clock ticks while a man talks through a television speaker in the background followed by muffled a muffled bell chiming
3373,digital beeping with some clicks
3381,wind and then a short ambulance siren repeats several times
3386,a man speaking on a microphone followed by another man speaking on a microphone as a crowd of people laugh and cheer
3397,continuous quacking and rustling
3399,ducks quack with blowing wind and faint splashes
3403,birds chirp in the distance and a man speaks and walks through the grass
3404,birds are chirping an adult male speaks in the background and an adult male speaks in the foreground
3420,a rolling train blows its horn multiple times
3458,wind blows and waves crash with distant humming
3462,engine revving louder and louder than eases down
3483,digital beeping with a horn honking twice
3489,puncturing sound followed by water trickling and a man speaking
3492,aircraft engine roars as it approaches and then recedes
3515,an electronic device buzzing as music plays in the background followed by a woman talking faintly in the distance
3534,an engine being started repeatedly
3551,a woman repeatedly sneezing and coughing
3575,a bleeping noise followed by a loud object in use
3597,an engine idling with bells ringing in the background
3599,humming and rattling of an idling engine with some bells ringing in the background
3611,someone coughs as a spray can be being used
3612,a person coughing followed by a series of compressed air sprays as tin and plastic rattle then a man speaking as a crowd of people talk in the background
3613,people speak and traffic passes in the distance with a nearby cough followed by rattling and spraying
3614,a cough then spray paint bottle shaking and spraying while a muffle of people talking in the background
3617,a helicopter engine operating while wind blows heavily into a microphone
3619,a helicopter engine running idle as wind blows heavily into a microphone
3630,wood cracking as metal clanks and slams against a wooden surface
3633,wood cracking and metal clanking with a series of hammering on a wooden surface
3650,ducks quack and honk
3656,an ambulance siren with rain
3659,an emergency vehicle two-tone siren is blaring and fades and hissing is present
3675,some rustling then silence then traffic passing in the distance with a cat meowing
3679,silence followed by white noise and meowing
3685,frogs croaking together with a man speaking followed by rustling
3690,a woman speaks with chirping frogs and distant music playing
3691,music plays as a woman speaks while a frog croaks followed by girl and boy speaking
3692,while music plays in the background a frog croaks young females speak and laugh and a young male speaks
3693,music is playing people are talking and a frog croaks
3706,a car engine accelerating and revving while tires skid
3729,vibrations and rattling with distant hums and honks
3735,a man talking while another person talks in the distance as water trickles and birds chirp in the background
3746,water is running and hitting a surface and women speaks
3749,water splashing with a woman speaking
3755,small quick vibrations
3760,a cat meows and hisses
3764,cats meows and hisses and some thuds
3766,vibrations from an engine as a car speeds past
3767,a car is shifting gears
3768,a car engine revs as it passes by
3771,man speaking swords clash monstrous voice speaks
3809,a train horn blowing as a train runs on railroad tracks while a train signal beeps in the background
3817,helicopter blades spinning then fading away
3818,a helicopter flies with spinning blades
3824,a man is speaking as food is frying
3825,water splashes and people scream and speak and laugh
3847,thunder crashes and echos
3850,a quiet ticking sound at regular intervals interval shortens near the end and a man coughs quietly
3864,a motor engine is working far away and some boys talks then suddenly a loud eructation followed by laughs
3867,a small high frequency motor vibrates
3868,a small engine whirring
3881,male speaking with many people cheering in background
3885,a running train and then a train whistle
3893,a man talking followed by a bird squawking then a kid talking
3895,a man talking while wood clanks on a metal pan followed by gravel crunching as food and oil sizzle
3905,a loud shrill followed by a power tool drilling and a man screaming while liquid pours and splatters
3907,a man shrilling followed by a power tool drilling and a man screaming as liquid splatters
3914,slight rattling is ongoing while a mid-size motor vehicle engine runs fast and accelerates and then gears shift downward
3922,a bird making vocalizations from a distance followed by several people whispering nearby
3923,birds chirp followed by people communicating
3924,birds chirping in the distance followed by people speaking and a camera click
3926,velcro scrapping off fabric followed as an air ventilation system hums in the background
3928,some whirring and sticky tape ripping off from a surface
3936,an engine revving with whooshing
3987,a buzzing and laughter
3990,a person speaks with some whistling and typing with faint booms
3991,a person speaks followed by clicking
3993,some whooshing followed by a man speaking and clicking on a computer
4000,a rumbling sound followed by a spray of liquid and a man speaking
4004,a man speaking followed by air spraying while vibration rumbling grows louder
4005,several church bells ringing
4007,multiple large bells are madly ringing
4013,bees buzzing and then a rooster crowing
4021,an aircraft is moving with low speech of people talking
4025,a baby whining and crying
4033,electronic touch tone telephone dialing occurs followed by thumping
4040,waves coming against the shoreline
4042,ocean waves crashing and water trickling
4043,ocean waves crashing and water trickling
4051,a toilet flushes and water drains
4061,two woman speaking then a baby crying
4062,two women are talking and a baby cries
4063,rustling with woman speaking and a baby crying
4077,constant hissing with mean having conversation
4079,men are communicating with a hissing noise in the background
4085,a man speaking as wind is blowing into a microphone and an insect buzzes while another man talks in the background
4090,male speaking and then applause
4092,a man speaks and then an audience claps
4093,a man speaks followed by applause
4096,man speaks followed by buzzing and then a loud burp
4118,hissing is ongoing while metal clattering and clanking occur
4119,steam followed by knocking sounds
4121,wind is mixed with a musical tone
4124,gusts of wind blowing followed by harp music then more wind blowing and birds chirping in the background
4129,a female voice crying followed by a person speaking
4148,rustling and then a gunshot
4166,water running men singing and clanging of metal
4167,water running together with distant singing and brief clanking
4171,a car horn honks and echoes
4218,a woman is speaking
4233,a door banging a loud squeal and some low voices in the background
4256,a clock ticks and an object is tapped
4264,an animal is moving with clip-clop noise with speech in the background
4266,frogs call out to each other over the chirp of insects
4267,frogs and crickets chirping during nature ambiance
4268,frogs and crickets chirping and croaking
4282,a stream of water flowing and trickling as a small motor hum in the background followed by camera muffling
4284,a steady stream of water flowing as a small motor hum followed by plastic clicking
4290,some rustling with humming and consistent clicks
4304,a woman giving a speech
4306,birds cooing and rustling
4307,pigeons coo and rustle
4308,a group of pigeons cooing
4311,a honk followed by loud gusts of wind as a train passes by
4322,two vehicles drive by as a man is speaking in the distance
4334,a young girl speaking
4342,burping and girls laughing with many voices in the background
4344,a crowd of people talking followed by two girls belching with a group of girls laughing
4352,a man briefly speaks followed by a sawing sound and then starts talking again
4353,a man talking followed by wood being sawed followed by paper shuffling
4367,a loud bang followed by an engine idling loudly
4376,a man speaks with some faint banging and a few sprays
4394,a train travels on the railroad and sounds the train horn
4401,sheep bleat and distant birds chirp
4403,two plastic clicks followed by sheep baaing as birds chirp in the distance and wind blows into a microphone
4404,sheep vocalizing nearby and in the distance 
4421,a woman speaking over a phone and a man speaking
4427,vehicle accelerating
4428,several motor vehicles accelerating
4430,a fly is buzzing around a man speaks
4432,an insect buzzing followed by a man talking
4451,typing is occurring on a keyboard in a quiet environment
4452,a person is typing keyboard with some mouse clicking
4458,horns blowing of a passing train
4481,birds are chirping and ducks are making noises
4484,a duck quacking as birds chirp and a pigeon cooing
4507,wind blowing with distant traffic passing and sirens ringing
4559,an adult male is speaking and a bus hisses
4565,a child talking then laughing with a man as an animal gurgles followed by a man talking
4567,a child talking then laughing with a man as an animal gurgles
4574,water pouring into a plastic container followed by sand grinding
4577,a motorcycle engine is running while a man is talking
4580,vibrations from a sewing machine in bursts
4586,high pitched snoring occurs repeatedly
4590,an adult male speaks birds chirp in the background and many insects are buzzing
4594,insects buzzing as a man talks and birds chirp in the background
4609,music then sizzle of frying food while male speaks
4612,snorting and breathing
4615,a vehicle engine driving by while tires skid
4636,a brisk wind is blowing hissing is ongoing and an adult male speaks
4641,water splashes then a duck quacks then a person laughs
4642,a duck quacks and splashes and a human chuckles
4650,a steam engine is hissing
4652,hissing of a steam engine train
4656,a sewing machine operating
4659,a sewing machine operating
4666,banging and rattling with a man speaking
4667,some clanking and banging and a man speaking
4682,a woman laughs and talk as a hose clip-clops
4683,a horse is clip-clopping with a woman is laughing in the background
4688,a man speaking as an idle motorboat engine runs and water trickles while wind blows into a microphone
4694,a woman is speaking with low speech from a crowd
4706,food sizzling and male speech
4708,a man speaks as food sizzles
4715,a motorboat engine running as water splashes then fades out followed by glasses clanking as a group of people talk and woodwind instruments play
4718,a motorboat engine running and water splashing then fading away as instrumental music plays and a crowd of people talk
4727,a metal clack followed by a horse neighing as gusts of wind blow and birds chirp in the background
4746,a motorcycle engine and talking
4782,a woman talking then a child talking followed by a man talking then a goat yelling
4784,a man baaing followed by a goat baaing as a child and a woman talk while metal pots clank in the background
